NO2,PM10,PM25,CO,SO2,OZONE,NOX,AQI,updatedAt,postalCode,lat,lng
18.6358,75.48928406,34.37739101,0.4806762935,4.351145038,11.13942296,51.77377367,94,"Jul 31, 2019 12:22:21",110037,28.5449,77.1281
14.1934,63.42081813,33.45647117,0.3445596489,1.984732824,24.83981638,29.10442185,91,"Jul 31, 2019 9:15:12",110037,28.5255,77.1385
10.1064,157,29,0.9,6.374045802,37.45,13.3,103,"Jul 31, 2019 9:15:12",110037,28.5256,77.0796
14.2575,102.0030636,36.14060968,0.3977311747,6.374045802,24.744458,33.37282431,105,"Jul 31, 2019 9:15:12",110037,28.5562,77.1
14.2575,102.0030636,36.14060968,0.3977311747,6.374045802,24.744458,33.37282431,104,"Jul 31, 2019 9:15:12",110037,28.5562,77.1
8.08511,38,16,0.7,4.045801527,36.85,9.3,58,"Jul 31, 2019 9:15:12",110037,28.4764,76.8058
10.1064,157,29,0.9,6.374045802,37.45,13.3,106,"Jul 31, 2019 9:15:12",110037,28.5342,77.0874
15.7376,82.39333344,38.6866684,0.2186419964,NULL,20.21416473,40.52999878,114,"Jul 31, 2019 9:15:12",110037,28.5449,77.1281
14.2928,64.74179221,32.92782866,0.4470170437,2.366412214,14.14192761,31.90202133,91,"Jul 31, 2019 9:07:49",110037,28.5255,77.1385
6.70213,117,46,1,6.06870229,26.85,10.5,126,"Jul 31, 2019 9:07:49",110037,28.5256,77.0796
13.813,84.29473427,41.69499441,0.4412950606,6.06870229,14.19298925,36.19058467,115,"Jul 31, 2019 9:07:49",110037,28.5562,77.1
13.813,84.29473427,41.69499441,0.4412950606,6.06870229,14.19298925,36.19058467,116,"Jul 31, 2019 9:07:49",110037,28.5562,77.1
9.84043,39,22,0.8,4.312977099,30.7,NULL,76,"Jul 31, 2019 9:07:49",110037,28.4764,76.8058
6.70213,117,46,1,6.06870229,26.85,10.5,123,"Jul 31, 2019 9:07:49",110037,28.5342,77.0874
16.8984,76.52509488,39.44152048,0.4471198697,4.351145038,9.186628873,42.98884891,114,"Jul 31, 2019 9:07:49",110037,28.5449,77.1281
15.3096,60.31290984,25.32587567,0.4656627326,3.015267176,17.99524364,33.01261129,79,"Jul 31, 2019 7:15:46",110037,28.5255,77.1385
12.9787,83,41,0.7,5.916030534,14,17.3,114,"Jul 31, 2019 7:15:46",110037,28.5256,77.0796
15.4219,68.85147502,30.83458399,0.38732171,5.916030534,16.46456713,37.36975075,90,"Jul 31, 2019 7:15:46",110037,28.5562,77.1
15.4219,68.85147502,30.83458399,0.38732171,5.916030534,16.46456713,37.36975075,90,"Jul 31, 2019 7:15:46",110037,28.5562,77.1
9.89362,44,17,0.8,4.007633588,20.85,11.1,60,"Jul 31, 2019 7:15:46",110037,28.4764,76.8058
12.9787,83,41,0.7,5.916030534,14,17.3,111,"Jul 31, 2019 7:15:46",110037,28.5342,77.0874
16.9735,66.7451269,27.30214184,0.5119242861,4.770992366,15.81617661,42.5866547,83,"Jul 31, 2019 7:15:46",110037,28.5449,77.1281
15.1887,55.01269404,11.74982244,0.5681222675,1.717557252,9.060109473,29.02446992,47,"Jul 31, 2019 6:55:19",110037,28.5255,77.1385
17.9787,55,40,1.1,6.641221374,6.75,29.2,114,"Jul 31, 2019 6:55:19",110037,28.5256,77.0796
15.9711,58.00268967,14.84569598,0.6291709853,6.641221374,7.324367927,33.62356161,53,"Jul 31, 2019 6:55:19",110037,28.5562,77.1
15.9711,58.00268967,14.84569598,0.6291709853,6.641221374,7.324367927,33.62356161,53,"Jul 31, 2019 6:55:19",110037,28.5562,77.1
11.7021,39,23,0.8,3.435114504,11.6,14,76,"Jul 31, 2019 6:55:19",110037,28.4764,76.8058
17.9787,55,40,1.1,6.641221374,6.75,29.2,116,"Jul 31, 2019 6:55:19",110037,28.5342,77.0874
15.9018,59.064777,7.407323553,0.5824430193,5,7.030058997,36.36709455,50,"Jul 31, 2019 6:55:19",110037,28.5449,77.1281
14.0649,58.46128788,24.86901383,0.4479661488,1.908396947,7.400210045,30.11115149,81,"Jul 31, 2019 4:59:27",110037,28.5255,77.1385
7.28723,61,18,0.6,5.72519084,7.1,10.3,59,"Jul 31, 2019 4:59:27",110037,28.5256,77.0796
13.758,73.73563416,26.56823557,0.3971398867,5.72519084,8.33658345,34.58445342,83,"Jul 31, 2019 4:59:27",110037,28.5562,77.1
13.758,73.73563416,26.56823557,0.3971398867,5.72519084,8.33658345,34.58445342,86,"Jul 31, 2019 4:59:27",110037,28.5562,77.1
7.28723,61,18,0.6,5.72519084,7.1,10.3,61,"Jul 31, 2019 4:59:27",110037,28.5342,77.0874
15.6183,72.41257565,28.85080879,0.3918962473,6.335877863,8.255261263,39.92580457,85,"Jul 31, 2019 4:59:27",110037,28.5449,77.1281
14.8834,45.12898501,16.85655387,0.5343804879,1.603053435,5.925801962,28.50933686,60,"Jul 31, 2019 3:22:13",110037,28.5255,77.1385
16.5957,51,35,1,5.534351145,4.95,30.3,95,"Jul 31, 2019 3:22:13",110037,28.5256,77.0796
15.6132,45.55485425,18.55399417,0.5578648774,5.534351145,4.669572692,34.06135122,70,"Jul 31, 2019 3:22:13",110037,28.5562,77.1
15.6132,45.55485425,18.55399417,0.5578648774,5.534351145,4.669572692,34.06135122,67,"Jul 31, 2019 3:22:13",110037,28.5562,77.1
13.5106,33,22,0.9,3.511450382,3.65,16.2,73,"Jul 31, 2019 3:22:13",110037,28.4764,76.8058
16.5957,51,35,1,5.534351145,4.95,30.3,97,"Jul 31, 2019 3:22:13",110037,28.5342,77.0874
15.803,44.47488434,12.25961182,0.5284915774,4.65648855,4.351522191,35.95039899,54,"Jul 31, 2019 3:22:13",110037,28.5449,77.1281
